sample_id,iteration,seed,Percentage of burned trees
1,29,216457143968680064963145729627284429695,0.034160037435657466
1,30,162942090620259177116509216380733379012,0.029480580252690687
1,31,202514371474022003825987834615063228817,0.04211511464670098
1,32,249826145801323118560634440540476577268,0.029480580252690687
1,33,337112768534537455725650905857381960849,0.026204960224613945
1,34,13588508546260485011399753573277181628,0.03696771174543753
1,35,41097463267456760753455932703646853988,0.030416471689284044
1,36,232925055546442091570793113884005971480,0.023865231633130556
1,37,86524864099087279448702117686963946797,0.04632662611137108
1,38,126689274934128098719439816506007234742,0.05381375760411792
1,39,124933187288090560198722258972213950823,0.034160037435657466
2,0,219423485092470121199391145861666215194,0.054945054945054944
2,1,81025089207300613943517580994064881019,0.03164835164835165
2,2,162373288535954348824477629236664453073,0.04087912087912088
2,3,42527796223109400303705903379781889620,0.03164835164835165
2,4,157815662991039326478075250709569990320,0.029010989010989013
2,5,258558902211575673117156737170148407013,0.04879120879120879
2,6,185547890724422750249034822727446261334,0.04
2,7,232545984396600531495382321585542452765,0.027252747252747254
2,8,29743311048447429651998165658553146237,0.056703296703296706
2,9,83038044708923736068893386097597160263,0.046153846153846156
2,10,199697727060697815071751547454796632104,0.041758241758241756
2,11,65311955920295373398328906669878753630,0.03560439560439561
2,12,181578844053063585453933231194912786437,0.03956043956043956
2,13,311331458130131199539951223184414275268,0.02857142857142857
2,14,160328022724550274039182939149726421983,0.04043956043956044
2,15,209838128739197762374923132256134727828,0.04043956043956044
2,16,172612435265060170276649756204585752393,0.023296703296703296
2,17,204216681391791670575533527009804372180,0.03076923076923077
2,18,214827664485902795399898162675841531925,0.04
2,19,169859511308318303111547485077219015014,0.052307692307692305
2,20,310798370558430970062365106891184228577,0.03428571428571429
2,21,215480565684476239756735130977328073989,0.03032967032967033
2,22,17220384923369471344754705024855688460,0.03340659340659341
2,23,323665103463767905371303107734148465364,0.05274725274725275
2,24,102413252541061865424782868124861709866,0.036483516483516484
2,25,172414580590465315415648426412357615639,0.03296703296703297
2,26,144152872369378697778677636227691749606,0.056263736263736264
2,27,94386465928529303832078407253742159738,0.04263736263736264
2,28,142080849209469395751656214540455397792,0.03824175824175824
2,29,190869786616882562775869649372380353387,0.035164835164835165
2,30,189186496098651718623814526048599406592,0.03472527472527472
2,31,155392018567101397714483339200677756482,0.03296703296703297
2,32,184897027258497835464824239317381765166,0.03032967032967033
2,33,181576893043837401746506140067552601672,0.04087912087912088
2,34,224239185284424638416819550595271415070,0.036483516483516484
2,35,185089947328379779337353739404563750107,0.047032967032967034
2,36,26048815236857590779899138837048250135,0.04395604395604396
2,37,187745967169789152694858215619749973947,0.036483516483516484
2,38,66280988384427234403404822264911212050,0.0421978021978022
2,39,337816687020683809779787713918891287110,0.02857142857142857
3,0,32880907647827829933823109936278376880,0.0306672192291753
3,1,336624488314152112377426399190258110287,0.0306672192291753
3,2,201097477725393301371006512876398106885,0.035640281806879406
3,3,332104023365235351669787697962299261396,0.05470368835474513
3,4,88859318655003356887615869913314267291,0.04434314131786158
3,5,65514167596977811849890347340840363671,0.038541234977206795
3,6,295479596615379468434883319622858838745,0.03605470368835474
3,7,90219881802926501387500245038026600024,0.060505594695399914
3,8,289007356822978997122077143992106049525,0.024450891007045172
3,9,79345583572085040554569835138757114938,0.05304600082884376
3,10,29967339407669707232896640842624129063,0.04061334438458351
3,11,116904092329177776233625183716703976208,0.04558640696228761
3,12,53012900508924937366169814172090892544,0.03812681309573145
3,13,175581361718188544019159318285944379714,0.03605470368835474
3,14,59324290139549316780405137271249070037,0.031496062992125984
3,15,156007224611970318119276654090752172482,0.05884790716949855
3,16,213557515119466458103463585350542586160,0.029423953584749276
3,17,325163803327838535276358104265860732304,0.04600082884376295
3,18,137680265149001957632146946290008596733,0.04600082884376295
3,19,143723546620774017084393836185489620373,0.04475756319933692
3,20,124235925302537396167036252122038614359,0.03937007874015748
3,21,262670853290431845544329137926320489770,0.04144218814753419
3,22,210773376775291834317022007678449318375,0.03108164111065064
3,23,206596711138301480841392987590070811497,0.035640281806879406
3,24,55149396521839281143265619622412647972,0.03978450062163282
3,25,228378268082281203990273457647632421227,0.04102776626605885
3,26,232330249095743988621232596042902656090,0.04434314131786158
3,27,13538809680691229761741157050949424907,0.04765851636966432
3,28,76881762983748347207340128560356441283,0.045171985080812264
3,29,51500311961502005206437758565224565540,0.04309987567343556
3,30,300327768239274587222114784147748500754,0.03812681309573145
3,31,323009996742186739832937539490377233601,0.04641525072523829
3,32,246997356023951247412927684919250609896,0.0306672192291753
3,33,110168206602201585899293361485739527401,0.02859510982179859
3,34,149599775376098411869949726921947300414,0.035225859925404064
3,35,142801850870420999005249879429766500739,0.03232490675507667
3,36,269634739233541374806257113251119208198,0.036883547451305426
3,37,286957835914098249589308576854797137626,0.04061334438458351
3,38,260172612937292178066437947102085590531,0.031496062992125984
3,39,181520578165921282894168908966129544970,0.029009531703273934
4,0,204730297415674702929970371224684302770,0.032928263426107406
4,1,213905752978545163149897737064761989427,0.025872206977655823
4,2,203764864645033863206736105547810261485,0.038024304194433554
4,3,233080078410943090131144307610552411111,0.051352410819286556
4,4,174346247786134285469526644153914627046,0.037632301058408466
4,5,227562024426027357149567023617956973697,0.06115248921991376
4,6,185045439493197966060938322164478654233,0.042336338690709525
4,7,152087411631688086090328766067267367723,0.03410427283418267
4,8,60408719165722632739531611369579451189,0.03057624460995688
4,9,44894730025468327780481133417523989613,0.053312426499411994
4,10,26108042718938585872865765610631357876,0.05488043904351235
4,11,325467340515217401977134036399913923198,0.051352410819286556
4,12,70066512403580793663258060851617732293,0.04429635437083497
4,13,226144436007604419084517997161063039679,0.04782438259506076
4,14,321014779199895684870076916104691571654,0.027048216385731086
4,15,179655384896197961037061487441724935977,0.0497843982751862
4,16,268986842974914937194582217181453459466,0.03684829478635829
4,17,310432443017375339500877719919873777599,0.03724029792238338
4,18,134496777259665871157195572032417578212,0.028616228929831438
4,19,35375704054856518515010380945625608286,0.032144257154057235
4,20,248433801316648935079618732190104347613,0.04037632301058409
4,21,138405265211634217628520362609023770292,0.05096040768326147
4,22,323186358134481763068660906396717061547,0.04429635437083497
4,23,110729315260309643785475667360653611264,0.04116032928263426
4,24,71377842728629608996596151168565699843,0.03724029792238338
4,25,71610792412002334855708335855328885206,0.03371226969815758
4,26,252369822354791256463134802292489141563,0.061936495491963936
4,27,213464757921397435964419971631981259477,0.03724029792238338
4,28,161700732176852280055478947411716655592,0.03136025088200706
4,29,208872143117484200470454255853870780506,0.03488827910623285
4,30,159890709776218966743116887379234311052,0.024304194433555467
4,31,286475807543759706545864219798384578288,0.046648373186985496
4,32,338399355581326616575159672493552444448,0.03880831046648373
4,33,203859252540156752061575369774521636957,0.03449627597020776
4,34,207244452166905881650221527848129771947,0.04037632301058409
4,35,236489864346242665702063004912570427196,0.039984319874559
4,36,246860396508889049454223446084920924109,0.06507252058016465
4,37,54983572359950172043551514174591000519,0.04076832614660917
4,38,17459477366449489146006957560196843413,0.05958447667581341
4,39,91727655468699360266479577885336120542,0.03488827910623285
5,0,168341647555985978455938931801926942048,0.031238378579397545
5,1,200056934469349282422584943154873459333,0.024916325771662327
5,2,178904211698079741520353765513740145965,0.0334696913350688
5,3,74635762819011277339892722744602119579,0.04239494235775381
5,4,279587250239281863122355134039862184986,0.030866493120119003
5,5,11702467601784687287045860956306438389,0.06619561175158051
5,6,38526551151686314613914159438085467144,0.049832651543324655
5,7,290410393791358224555623277947243304865,0.05317962067683154
5,8,163714909689180433810522620760479218036,0.046113796950539236
5,9,223240060656498610248436828280618530398,0.049460766084046114
5,10,85932328185236158349948807115100737422,0.04648568240981778
5,11,316234748028809213953388225568187037045,0.05355150613611008
5,12,221067564156989318620238469386455160062,0.06173298624023801
5,13,58853577966387943211091460441070006630,0.03718854592785422
5,14,32877407644861283944713110608446603725,0.06656749721085906
5,15,102804296620740603524574371970809434629,0.04797322424693194
5,16,170668691753501928591121428592805686767,0.04797322424693194
5,17,132319914197128475946003315127024767732,0.04239494235775381
5,18,178080405495641075533852957146018417961,0.031238378579397545
5,19,134782463881137015843923484570542280578,0.04797322424693194
5,20,76711296404203325157501305523146549230,0.04165117143919673
5,21,307210567238639748851481291072443649049,0.039791744142804016
5,22,210947872133213559433049211622115446884,0.05875790256600967
5,23,112897722348320694953378826430823725088,0.05206396429899591
5,24,178351337376479632662949595792317052046,0.05912978802528821
5,25,178729502384531835215828271803872743067,0.06470806991446634
5,26,40386011773986468583249352468144273680,0.050204537002603196
5,27,68879281782222088991464391033045791806,0.03384157679434734
5,28,164644989912354633241711789490216405811,0.05206396429899591
5,29,36497064486654481836050952701856329632,0.04685756786909632
5,30,107092175578081778845098446349036496549,0.050948307921160285
5,31,319674230457520215274857839322513828,0.055782818891781334
5,32,222904004881406296708444030698548422242,0.04871699516548903
5,33,133990409623384654584503729056197454271,0.02863518036444775
5,34,302029764134733527073004411939024715037,0.03198214949795463
5,35,86626187665140735316848188454513462381,0.02900706582372629
5,36,70178227203898441104308867249714164336,0.03198214949795463
5,37,65547350941122763244719004708746302079,0.04202305689847527
5,38,157758154418483830916577791384503138383,0.05392339159538862
5,39,130122580172931253870854348701385250715,0.05912978802528821
6,0,127080358572773555986612651383664470278,0.04916873010258224
6,1,155766512176305041899845463285809249066,0.03997170145030067
6,2,295091497006038264935584626244273114534,0.042094092677750265
6,3,188931601250549144223279225319007522320,0.060134418111071807
6,4,114863811724852645761278878474843373068,0.038910505836575876
6,5,121399378724560810096710723521258028027,0.08029713477184294
6,6,46596004254750313352513075908256638655,0.04810753448885745
6,7,307954338884260772448306984742065037318,0.06650159179342059
6,8,5781502782900147982620305391387428654,0.08383445348425893
6,9,243581710837117060240265220376266545121,0.06897771489211178
6,10,119322851775799070490758329186214741507,0.05129112133003184
6,11,125223446727472607696597016449576843416,0.05907322249734701
6,12,335617516938033133923879042393706807993,0.04563141139016626
6,13,108177777954931103159990613525451238693,0.06048814998231341
6,14,331543994892037982855849125189683195437,0.04244782454899186
6,15,235016500938861984493941303507872036914,0.06720905553590378
6,16,139312476485574696745668535873419827799,0.04669260700389105
6,17,136621275423455248330968917336873697687,0.04103289706402547
6,18,234248647689152564013267157198630533972,0.04492394764768306
6,19,77793958488517825623293443487156382668,0.05624336752741422
6,20,152085547941281799487680688992432602774,0.07675981605942696
6,21,213604915391275886479635302551301617818,0.05553590378493102
6,22,203186162040112168998322994477609709554,0.03926423770781747
6,23,191362789190210532146930974657193626212,0.051998585072515036
6,24,34950148801666814362575505434678010883,0.03608065086664308
6,25,220621738926351099591437905415392744398,0.044570215776441456
6,26,232334278408592036197865204531900877531,0.04244782454899186
6,27,75095004751442846890464247353261920279,0.06968517863459497
6,28,265898739288387348986639327636605882692,0.050937389458790235
6,29,332567717856516736073859654805051510545,0.05058365758754864
6,30,96053329196237018793034680287581463305,0.045277679518924654
6,31,19783568427895785829167887286495527862,0.05305978068623983
6,32,293703757372270589389375683263011954637,0.04704633887513265
6,33,110747645433380885945628488520877337369,0.039617969579059074
6,34,295688824553667253523052032310476360012,0.04704633887513265
6,35,181386353468543678908168531966158143725,0.04421648390519986
6,36,294578883874750101226687625262241854429,0.03749557835160948
6,37,81194855191073698508269077713718422654,0.029359745313052705
6,38,264783837202595987759501166112345057880,0.045277679518924654
6,39,214058581801876556785836135467863092804,0.04740007074637425
7,0,18868121513508190867943649251364557510,0.08195615514333895
7,1,207629737634715392442353294370946312864,0.05328836424957842
7,2,204089101984758651348933061028850358356,0.04620573355817875
7,3,18354120836650378651211187009484977264,0.07386172006745363
7,4,332449093010691341362429350493356623762,0.06408094435075885
7,5,268459936117281506685304534223182960676,0.04519392917369309
7,6,287016047010477963761448673773811832260,0.06037099494097808
7,7,293024574358324167510213913248150854591,0.09038785834738618
7,8,157866233842838538584592264236304774040,0.03136593591905565
7,9,73789119452287356309922445720284827031,0.07588532883642496
7,10,206121723814460042318810468744474602888,0.057672849915682965
7,11,273507058339794273874906310612815765117,0.07116357504215852
7,12,217946821183529009636739117018386478384,0.058684654300168636
7,13,116870213952791883781493559248593279733,0.03102866779089376
7,14,195218255503751825447045964848801783896,0.06745362563237774
7,15,161083252918074077625309183269421606670,0.05092748735244519
7,16,320278821229284960792126028057317259827,0.045868465430016866
7,17,180106192948084252859562452095346682739,0.04047217537942664
7,18,315623953731195569823110606387578660355,0.03541315345699832
7,19,211554596271691221639947373319228813053,0.061045531197301856
7,20,223729115775699077318319129301783451891,0.06408094435075885
7,21,243519823839291256085536182754715011585,0.03338954468802698
7,22,142133788137703756222285331612869870017,0.07318718381112985
7,23,159029006584903023185814198081189534351,0.05733558178752108
7,24,179860353807511765383717580188439744232,0.03811129848229342
7,25,238679913855780985997435953676271237758,0.0866779089376054
7,26,78467705052934214775375537699122937143,0.04856661045531197
7,27,18353896332494103720988008369460238168,0.050590219224283306
7,28,221495636377834140280965773736626270229,0.05564924114671164
7,29,321342406069942922989915874361070106263,0.051264755480607084
7,30,120981731394214596997123661566210452797,0.04654300168634064
7,31,64801415533898465680729073118689436073,0.06846543001686341
7,32,95842048865843868103860844116123432569,0.03406408094435076
7,33,86480447657321824205196296148765610129,0.045531197301854974
7,34,205972703251438870317118468947692086603,0.06677908937605397
7,35,49151347569818374143478529974032461147,0.02866779089376054
7,36,96259951314742844055467742952520249694,0.04215851602023609
7,37,222146418744385779090804782913759356421,0.04418212478920742
7,38,98724233467335448242107108830753634781,0.061720067453625634
7,39,54052546086183592897107509961036868507,0.047217537942664416
8,0,117475160736897838509725925768065917880,0.07025459233000322
8,1,177093892915122694738211760068959716296,0.07476635514018691
8,2,106296791806486254784072618724544020456,0.05768611021592008
8,3,241735788337520608711708622108808077633,0.09345794392523364
8,4,22813828384037685932218278117989547462,0.058652916532388015
8,5,231959533569715315895038721148255244393,0.053174347405736386
8,6,81342800312158165451148935499157992258,0.0573638414437641
8,7,116175985302331151748727812252473986649,0.0660650982919755
8,8,19932488115528681640170374013710096723,0.059297454076699965
8,9,282385123094263404216194021084255978193,0.04060586529165324
8,10,214574149775547570143155681393485987335,0.04930712213986465
8,11,243673321744484698703068237378200174121,0.05478569126651627
8,12,333750972588352828301707776814397580127,0.05800837898807606
8,13,278094912753644050522752231899686525825,0.047695778279084756
8,14,92688590932573171299872183470738892258,0.07734450531743474
8,15,263152004149314774964923410320612482743,0.0573638414437641
8,16,202982913922417301371419214044155787010,0.10377054463422494
8,17,282288608988899658391703550519996749884,0.07025459233000322
8,18,42256881355948297034067119644410376471,0.09506928778601353
8,19,138007196145589045232166433671652987989,0.09732516919110538
8,20,193410569979018236259181728794091898250,0.042861746696745084
8,21,326622545157872849828540388440444479834,0.07573316145665485
8,22,322981050196686584824508426872485367627,0.059619722848855944
8,23,299344686729098354286379850815652372141,0.0721882049629391
8,24,68319548360716682437935901341634641295,0.07186593619078312
8,25,269562444699313095888116496904720384101,0.058330647760232036
8,26,131711522818668659700650435358734278377,0.05897518530454399
8,27,113244208383748549351466344755609543431,0.056074766355140186
8,28,159260457693966377263913806458627135937,0.03544956493715759
8,29,130775194146699096006887900828894764886,0.037705446342249434
8,30,41727904439365481061397150667303092217,0.05704157267160812
8,31,248699243279701938901226039231898378886,0.0676764421527554
8,32,36422292113779944920503474883981281656,0.10634869481147277
8,33,233334417343134068059580016948297457520,0.09668063164679343
8,34,338371758903547849167774563394486648236,0.07960038672252659
8,35,297502558926248312376303688510501446793,0.05059619722848856
8,36,134859750301611979747100901637866118101,0.047695778279084756
8,37,331537294173284464656415073679959467849,0.06703190460844344
8,38,123416122051018161229524083123032525507,0.05800837898807606
8,39,322701293612334757481060180457728338288,0.1369642281662907
9,0,22083656281886286083195557904624773099,0.08083924714594261
9,1,201239839696955807648578345732774415502,0.06078370873187288
9,2,60733204204633595341796464755826138214,0.07158284480098735
9,3,198286875974754238196574529667168655809,0.04535637149028078
9,4,55790473848457686909522848402023727965,0.06078370873187288
9,5,71533238037721236773722680347007425472,0.05646405430422709
9,6,180216957679114932911905388054300390203,0.07004011107682814
9,7,36426708431254783822333734517220676588,0.06448626966985499
9,8,184542317268443149067415298833412266884,0.12866399259487812
9,9,221905869949278629620221839589803779684,0.058315334773218146
9,10,23360931212599469949444943519838619235,0.04813329219376736
9,11,229696792994640229814928226322235638239,0.08454180808392471
9,12,59090611444807912735979767118731168143,0.12496143165689602
9,13,197859749977711520733220524902020581244,0.04659055846960815
9,14,206974731998181620293483262782737600526,0.05307004011107683
9,15,34591368643405651605643037877723157582,0.07435976550447393
9,16,321325702512101335567366457963514649405,0.08485035482875655
9,17,156867187824512156904341448762254662216,0.09132983647022525
9,18,69657999434391649241167674030497480402,0.11076828139463128
9,19,251606336141480340890699340919997074715,0.054304227090404195
9,20,113728328936172197037268339965829857169,0.09071274298056156
9,21,124727512416517545634500929855753149556,0.06356062943535945
9,22,206581723684167179158457065197263809967,0.05183585313174946
9,23,83102265225077561434494014060817166181,0.1027460660290034
9,24,237139526404421351347799541156137706183,0.07065720456649183
9,25,167249693816700153234272395566336851017,0.10027769207034866
9,26,227670763669867610973154991260059874541,0.0771366862079605
9,27,266549408097050311336868020254337783256,0.05368713360074051
9,28,129714474140837582345050543363355813702,0.04813329219376736
9,29,330919637792988357221309186988100024760,0.08176488738043813
9,30,166292591703810074543389832346536588599,0.05862388151804999
9,31,239089863987424727742371922591772746534,0.1042887997531626
9,32,83944402523738374277150247079371598890,0.056155507559395246
9,33,250632527453983107187730181035492718782,0.13051527306386917
9,34,123475082849598234312537666086346186567,0.09040419623572972
9,35,135254952553833973678488643587586358767,0.10675717371181734
9,36,271981997633471060708251677175725121484,0.1027460660290034
9,37,104719558031994419334635475175234024059,0.07127429805615551
9,38,200925053023032779182908347105881919872,0.05769824128355446
9,39,219351881350869787634424606721144266749,0.1064486269669855
10,0,164408219848715910339866694767357705187,0.07339449541284404
10,1,23539891922925750485758867246885652048,0.058301272565847884
10,2,313078736033365523845706774374579173466,0.08020124297129329
10,3,90190770030904075810204791370468893178,0.0949985202722699
10,4,193616244228164668675303759646071574534,0.09381473808819177
10,5,277039242105569179473672228748996167305,0.0858242083456644
10,6,241689197760389520924244812798378586418,0.05060668836934004
10,7,298191409834674883792223412563325683127,0.11985794613791062
10,8,189027461191277218880602005073406639873,0.11097957975732466
10,9,162775201612786687590706921422722805088,0.10091743119266056
10,10,4508809337766900092842207357032717668,0.1177863273157739
10,11,198424469415500836131282343460852466281,0.05770938147380882
10,12,156475929386753264460511406446997970046,0.10446877774489494
10,13,250465337233436450953904121960674883496,0.08138502515537141
10,14,176735923365853139493542729851614969515,0.07013909440662917
10,15,139807636769835344304490261524366825467,0.09411068363421131
10,16,210885265873705072063259794920671221049,0.06717963894643386
10,17,90789783792537454367057157768010002266,0.05770938147380882
10,18,336452400983988062384651348522352535959,0.048239124001183784
10,19,225435556701067135432105499868304439832,0.14767682746374666
10,20,93153873374112281776215065596277249736,0.11630659958567624
10,21,171628925760258850882100238764806439646,0.08819177271382066
10,22,275103638669545857800811736241820370150,0.08967150044391832
10,23,171421911315194693953831068942088947752,0.08464042616158626
10,24,59577888235169648683901650787640010914,0.05770938147380882
10,25,230718382913374894157752931008747133541,0.05445398046759396
10,26,231342473024521241238269947215669063974,0.06451612903225806
10,27,339563805901141978582191549587842357383,0.0949985202722699
10,28,304351747031101548276965486416534208705,0.08138502515537141
10,29,120700788647739838316788301110568826354,0.044983722994968924
10,30,11951657052755291852543461514082018590,0.15004439183190293
10,31,170945217694465348023238426153335321140,0.08552826279964487
10,32,91881846866908230709929616784722815422,0.09470257472625036
10,33,100900521363969152421285656429224674479,0.12252145605208642
10,34,82946291256295973742637388906145553033,0.06954720331459012
10,35,244966935393298667548552991181242550543,0.07102693104468778
10,36,41327954997503637449868319464276273222,0.10920390648120745
10,37,16476194690055531007883790301034809436,0.10328499556081681
10,38,274592702372220904570723448882028816414,0.05978100029594555
10,39,247796576786606042475533999302814501960,0.06510802012429713
11,0,207960619421557220339567215328147371396,0.11344896218367927
11,1,69957491378273693384409528130730808591,0.06482797839067388
11,2,197650641918139453604401010212997276867,0.08871197042934319
11,3,288526673604498691477166684628241723086,0.20955359681546773
11,4,27518819657508331188776839938540787613,0.09382996872334376
11,5,13416107386930110731104442966858718897,0.034404321865226045
11,6,236838331475102851743640421808138795112,0.1421666192777936
11,7,91267269119842317410933749213758852161,0.10207563264145579
11,8,130311872750520938876574196193070278474,0.06568097810634063
11,9,313020520230402495588509374653614852207,0.0818879727040091
11,10,176342078482565468088984365632977418088,0.04634631788456071
11,11,181301030084783137105012849779204756491,0.12141029286323571
11,12,23322597896991249733929360752035847209,0.07676997441000853
11,13,52941464599182528604728166290177998370,0.06909297696900768
11,14,167504521227277130275359724591894036123,0.07819164060278647
11,15,239950995760132955570104586183421246160,0.06795564401478534
11,16,91055998878776724899109422440880127036,0.05174864941711686
11,17,99528191880899170164613324225864562919,0.10804663065112312
11,18,81705590009119937658168656127549395320,0.07648564117145294
11,19,208341698704851298975896963448125911346,0.15154961615012796
11,20,259597752893912122410030373541640188737,0.17173727608757464
11,21,26387543884021985032069141621162640269,0.14984361671879443
11,22,174286059039347732234412947153098621257,0.13875462041512654
11,23,228383823664904403741958740600851757293,0.10946829684390105
11,24,148688614259315567234232641295084065921,0.06767131077622975
11,25,231354089099277090301570824819308387691,0.0841626386124538
11,26,207511364896213993695234904605889281236,0.10264429911856696
11,27,83546847172701565099700178979630527813,0.09269263576912141
11,28,254301120169685776159733379443857623951,0.08274097241967586
11,29,22392275632417922556342208769767550427,0.1285186238271254
11,30,249334768355301244565830544132855197998,0.1506966164344612
11,31,326047903872430499197912636608823989539,0.10577196474267841
11,32,325587218151643131966547410735896683268,0.10207563264145579
11,33,47630613180361175740978653974765602702,0.04179698606767131
11,34,253766871090980316545898794103717497262,0.10918396360534546
11,35,170485181590939739833358264680707759719,0.12794995735001422
11,36,126121184440861383837379430700138275193,0.16548194483935172
11,37,154315238995559428350498489215517472556,0.06226897924367358
11,38,83448464865573536872945785798707110323,0.09809496730167756
11,39,235463012979575676015340901576095418251,0.07648564117145294
12,0,313718231927793962994125756708301533278,0.3844049247606019
12,1,210478564488456419207329374440607967716,0.2746922024623803
12,2,291102057140163250342721569240666351763,0.15075239398084817
12,3,36416356274757073526429475146329615475,0.2424076607387141
12,4,188308571692734435765674236963942021980,0.5198358413132695
12,5,71677588120163673383679982113527969939,0.2618331053351573
12,6,226627705065303558532342372354984139569,0.05663474692202462
12,7,267287815589246549645556072253861660139,0.0719562243502052
12,8,339013220254154982916978366797567496917,0.2577291381668947
12,9,290943162641930196036610217801207927736,0.12968536251709986
12,10,102431278457627927645639626592553056437,0.059644322845417236
12,11,230932431382032278955258731150202847692,0.16935704514363886
12,12,55627029235276630919273467799975518105,0.1225718194254446
12,13,192348854662805209081099718725578378489,0.15622435020519837
12,14,66340174882938591181561725659049558000,0.10369357045143639
12,15,40174849505571606003283737137139052626,0.146374829001368
12,16,152009008727550253547488216392493838791,0.17482900136798907
12,17,82384979975119239243135968887897601700,0.07250341997264022
12,18,247582900790774348245830392036232582391,0.17236662106703146
12,19,319297037213919505037670581119789016526,0.1359781121751026
12,20,47692018793884278483380003848142103058,0.29384404924760604
12,21,307093779273045255306289210743125837359,0.13132694938440492
12,22,313616423284279439095355613987758212652,0.08180574555403557
12,23,326827347473768401270186210392665766645,0.12612859097127224
12,24,16923289842641695623109371781023706186,0.13652530779753763
12,25,303270907931967873535475343399842183692,0.20136798905608755
12,26,117516561305282861702010831959331484585,0.06265389876880985
12,27,308939967407529066381140282476699268485,0.3192886456908345
12,28,247131569061353769811490221319512581424,0.0908344733242134
12,29,327523808417760028430428946183110059536,0.07113543091655267
12,30,337341222935067710469830316816904500152,0.20984952120383038
12,31,121405289606973190849159780654366000871,0.08727770177838577
12,32,384580126894941436068213158449299782,0.09384404924760602
12,33,270373061360285721703191575262143296915,0.23036935704514364
12,34,46221152266207781809938765300086759598,0.07250341997264022
12,35,168906715056666386416484053165940294114,0.0853625170998632
12,36,94835511676123046148984730564784474502,0.08645690834473324
12,37,154143410282305909465264912912042344918,0.07004103967168263
12,38,55949650637353535870912328715857817126,0.23693570451436388
12,39,132561005411869160026429924569828359058,0.10451436388508892
13,0,94841241888113611558525770908518235880,0.5278143949380437
13,1,119271536184457894638449628009911336433,0.3743738465594516
13,2,44511834756243859538790583770251399252,0.11310308462958081
13,3,319910919128628784306442754521919520127,0.20801476403901925
