sample_id,iteration,seed,Percentage of burned trees
13,3,308209990569455696859199972577243877817,0.20274189296071712
13,4,290435976766487536279328960632352462091,0.18534141840232007
13,5,32378428880388000188913230756085402118,0.20722383337727393
13,6,8865716447596654589216731148331464574,0.21196941734774585
13,7,339476514653898278672200321779473841939,0.3224360664381756
13,8,135214220907650020207920882182937527656,0.14315844977590297
13,9,314150928519058521553080146291916627816,0.17268652781439495
13,10,305868143695772714559549381670629942930,0.18085947798576324
13,11,2977537627993622702537745823891656495,0.14315844977590297
13,12,192901668600042385994492927873358017162,0.2802530978117585
13,13,112698138789256752759557379301017614263,0.08832059056156077
13,14,114289473188699590249841718471316240725,0.190087002372792
13,15,226034245915348034860469517837422864806,0.14131294489849724
13,16,213820016569127313847528991231088644948,0.2994990772475613
13,17,54139712453214161707397531284294031495,0.1241761138940153
13,18,28022870468267436950292969970990425481,0.07856577906670181
13,19,13244669726384532125463265750830929224,0.13076720274189296
13,20,15948730115011629404375899178417060169,0.12364882678618508
13,21,173163356301752955103471546577353137720,0.11468494595307145
13,22,243141640542776587033613779627907678574,0.22014236751911415
13,23,324505059162247234444656319001540543264,0.29317163195359874
13,24,36699366552938544771629723515374826114,0.08884787766939098
13,25,2015253800389566788189625388876601659,0.08594779857632481
13,26,141103400445539078987108693010810892920,0.20801476403901925
13,27,81742699902882167333412692399516116148,0.37595570788294225
13,28,208638597259900589829527857930578318109,0.14315844977590297
13,29,319495644147644216640800936733667788986,0.25968890060638017
13,30,70956656265911649112645900487896418161,0.23569733720010547
13,31,66553762986682131783979503839988740231,0.2409702082784076
13,32,186462739617014197112456260940047280055,0.17057737938307407
13,33,151910470871721338549716510753190073157,0.08752965989981545
13,34,127072279484545698583852225416178035570,0.22884260479831267
13,35,161703990117714866814649014437448484373,0.20010545742156605
13,36,122355032423888794997945444086474545182,0.12153967835486422
13,37,251015592041398929194266002461053763977,0.11178486686000527
13,38,57612834065883422743040776570346264874,0.16530450830477195
13,39,215082885817134583399119830989005783910,0.074083838650145
14,0,253953164114143814970411195566257336976,0.10506232510811499
14,1,10695679060262259397980642049081549218,0.2510811498346477
14,2,67830373335856553469867096963339636306,0.18595777155939963
14,3,135795563236792901231064764391646682267,0.5118290511320275
14,4,295569854062156934493857069541469041185,0.24930043245993386
14,5,14158420040972302109122331360774791223,0.3505469346222335
14,6,115530235174467411439841666232129898340,0.6726023912490461
14,7,215066094042367176819183920006461081899,0.5970490969219028
14,8,245576239450500749342843186948779999577,0.18112439582803358
14,9,36169195488958761205624992675026405609,0.12643093360468075
14,10,74783575698145277717502853869321064563,0.31747646909183413
14,11,334609107268019197619887008692105209747,0.40829305520223863
14,12,258859595866344279582752883820536192634,0.22716865937420502
14,13,167149454498137163265097126182587325341,0.07784278809463241
14,14,162878990301615147608893522653609488990,0.36911727295853475
14,15,175812951363473157013300629577221514465,0.4207580768252353
14,16,269916470016910924336695918120134264877,0.5672856779445433
14,17,14102985865975837781065776483329368802,0.3963368099720173
14,18,206598373127083792991935613200353121050,0.4121088781480539
14,19,275505542306787664649523427434758116699,0.2052912744848639
14,20,117618273870542705321708423816841469324,0.14322055456626812
14,21,246074095149508663803778217097233030051,0.2017298397354363
14,22,98980424522217343168923054402053423886,0.21317730857288222
14,23,331030158652825550724713276258204179468,0.45433731874841005
14,24,98965569226344887301697744010904239057,0.37445942508267616
14,25,206503147610290131470205707895335247262,0.44696006105316716
14,26,204524916628628951778647172609333219662,0.5520223861612821
14,27,69819123579653082405414638250138129488,0.06588654286441109
14,28,37040719998722628871539170336409520777,0.25082676163826
14,29,150306680966392343608655487658681618517,0.19282625286186722
14,30,256466820580843438670980501661525865094,0.31976596285932335
14,31,98919154147013268001918347002775362662,0.28033579241923173
14,32,12165541012069090827668726534092794530,0.17858051386415671
14,33,168511822653353555011576318605363567826,0.315186975324345
14,34,24783054210119673456498932280697442223,0.20325616891376241
14,35,23263385304510875189196075952248864794,0.2805901806156194
14,36,102347430921971366592502024945254512505,0.0903078097176291
14,37,17624032930786846683878223923999092727,0.1584838463495294
14,38,126964466341195157039411024045143171437,0.2612566776901552
14,39,89075547207688783374996185908550585966,0.4319511574662936
15,0,180242588183759251173108329144487093389,0.23672566371681417
15,1,16532140979050430920045360235155340294,0.2662241887905605
15,2,44575148264734696500681507082336612217,0.1914945919370698
15,3,71469964223764630011879760741267291760,0.19911504424778761
15,4,263403381922171238246778225009468044260,0.7409046214355949
15,5,138597277874874052687123531071728111713,0.7517207472959685
15,6,202367603156641401245711745055234972087,0.668141592920354
15,7,64788490312107951457440153773030903930,0.47369714847590955
15,8,188303685984326495755930445977224891959,0.39577187807276304
15,9,252702203531570183169213253118538628035,0.7767944936086529
15,10,59460230426281554061305571778184506689,0.4225663716814159
15,11,188943885223212821878949680616984257359,0.523598820058997
15,12,284014220729849488407938591097645055345,0.7485250737463127
15,13,89332705888637634841190487824639219875,0.33136676499508355
15,14,99617871646763123832772091867801790219,0.4808259587020649
15,15,14334412415200883893015249435692466982,0.2767944936086529
15,16,301916592292236485845960108028287102527,0.2664700098328417
15,17,2874378393388782858353031282104576900,0.1914945919370698
15,18,105996478741292706559875142256493494167,0.40707964601769914
15,19,86699314190486522825231322097062197219,0.5619469026548672
15,20,125815476503296851714709590542071190379,0.7327925270403146
15,21,331714868835271644449169288293912215950,0.6769911504424779
15,22,122470461321930410073650237915237935007,0.7008357915437562
15,23,327161956533475806668516379100529111519,0.14995083579154375
15,24,276595822850702816493626170376218136947,0.6954277286135693
15,25,49611014991576913938517675044970571236,0.17428711897738447
15,26,298563293170465253084823319118578551639,0.5304818092428711
15,27,62994781010557474637919423603574738709,0.26007866273353
15,28,167460495774417820791634296311905541776,0.5231071779744346
15,29,65445057045970314027960239318204362618,0.42109144542772864
15,30,108511750818890346945203555691090347322,0.15068829891838742
15,31,54119237652483785072469046108701089325,0.5172074729596854
15,32,32057847547239426590357347382466045586,0.4783677482792527
15,33,247640509405475926775984873744477396995,0.8456243854473943
15,34,280809607210125678058752428357415016157,0.6742871189773845
15,35,264954276180187456636281657182468352134,0.33112094395280234
15,36,265350252863784223141036073027713917631,0.4808259587020649
15,37,264264521733298586578604805937985546683,0.6863323500491643
15,38,228901420576871129252436390831080790218,0.8237463126843658
15,39,216768119538321346525930629293388582210,0.5870206489675516
16,0,186575548475220309954782350430896541699,0.6010461245839277
16,1,288310205629650964454294746455286806094,0.7310984308131241
16,2,100827463155399412553251052922872603586,0.7377555872563005
16,3,240808677443347141908762583702559183200,0.8590109367570138
16,4,211663349118615742709222256947374009696,0.6393247741321921
16,5,243522036559139999527971510344744750780,0.7924393723252496
16,6,153234473236182997304739677466325677386,0.8083689966714218
16,7,261198944714817283787953058420143873810,0.8285782215882074
16,8,224746046378216027404431142018674074166,0.31359961959106036
16,9,208836952243257308165329349155849408599,0.8492629576795054
16,10,139212879528856487166988129364884159514,0.9041844983357109
16,11,244225867935041064574966862528468063999,0.881359961959106
16,12,37021894238596142598574651783961025301,0.901093675701379
16,13,96538733073735635465299583293507687065,0.7743699476937708
16,14,91388086043968424830580465482967915847,0.7524964336661911
16,15,167654959523948373257504884143792178603,0.6909177365668093
16,16,88717380314166917371989735432287826939,0.7408464098906324
16,17,54791731259675644312715680133199485971,0.8395149786019972
16,18,69428271393566264919812522954774952603,0.8373751783166904
16,19,11192577829462547735254721186907565376,0.8250118877793629
16,20,331964941276527891841682323538890712951,0.7703281027104137
16,21,334695052938865564685205823762689528103,0.7793628150261531
16,22,17398065798728227150777790425428389257,0.857584403233476
16,23,268772034033453169742750513555339997458,0.7936281502615311
16,24,234207864252809616950238570565852733497,0.8147883975273419
16,25,182036829836963907810717461828887848098,0.6543033761293391
16,26,280737065931694964429437765270444509909,0.8121730860675226
16,27,151573557151597580722390892376539775489,0.6695197337137423
16,28,20656796398093728263442124694692618852,0.6255349500713266
16,29,227862557811920652649223623771963550897,0.6252971944840704
16,30,131461532612405117580498582888488775264,0.4044222539229672
16,31,122837203651729062271508358909407786995,0.7700903471231574
16,32,321416796199676713755422495938028320937,0.44341417023300045
16,33,292432786729800878456212376719820136089,0.7097004279600571
16,34,135473423955064461020164319832312517587,0.7208749405611032
16,35,149187530361587821031471106494869342160,0.7353780313837375
16,36,164538912663470401379170622260212748982,0.8701854493580599
16,37,32162316042716581881297770571033470209,0.5394674274845459
16,38,319991693754277113401161798274079242632,0.8661436043747028
16,39,210662922972076734787661495979941313163,0.739657631954351
17,0,260622984943184109069809677604707807346,0.9134438305709024
17,1,163751444148922953328616466841317743295,0.8119244935543278
17,2,220607816506084829861322379576907230373,0.768646408839779
17,3,330764827089156550476156404673688178728,0.858195211786372
17,4,52891811704318887253121435543448171569,0.8501381215469613
17,5,329447982291755710325600422025345287732,0.8710865561694291
17,6,54296774309995285272386518697389697301,0.8466850828729282
17,7,200255461636225881806712639568631438801,0.9392265193370166
17,8,82884642950035267489524435133941396883,0.8906537753222836
17,9,275604062288597965453255847870864767909,0.8897329650092081
17,10,331306803427279002251959257677522791785,0.8832872928176796
17,11,11373699334191619777276538754123428748,0.8298802946593001
17,12,94335560316348551117803530916562547836,0.876841620626151
17,13,59382891618736514925165445471772356039,0.9221915285451197
17,14,153304429017240987128086790736549373872,0.6171731123388582
17,15,178586717935843047487667835061730861414,0.884208103130755
17,16,23862019575077002087035212594637320789,0.6641344383057091
17,17,95067001334486156334004732088730022526,0.8798342541436464
17,18,292010975027775960568235290764084323901,0.8994014732965009
17,19,31398311004663025525667414356230029653,0.8598066298342542
17,20,51698754277840796013967598959337350457,0.8006445672191529
17,21,66525602755974483300273533382027284231,0.8812154696132597
17,22,247075518265550360287931254024411033931,0.8476058931860037
17,23,69525662655281621244267017701576098768,0.9182780847145487
17,24,219358713851578211640761895456039167669,0.852670349907919
17,25,43217401095478260357302960855395371351,0.8977900552486188
17,26,254590505235412833409303641595107771308,0.48273480662983426
17,27,244394856698817432144971266051741376740,0.8579650092081031
17,28,97932560637640662005780343139607524538,0.7981123388581952
17,29,256171317524147475668286567176987250832,0.9076887661141805
17,30,165787284678869000762931786706806504765,0.8367863720073665
17,31,339757502924951910397252452746564353104,0.8998618784530387
17,32,54846063761576051395352102464716118997,0.7849907918968693
17,33,76599006441359345835234225570113477820,0.8648710865561694
17,34,12409264389130389217596078599334308150,0.6220073664825047
17,35,75432079772538513489740471695325538820,0.8554327808471455
17,36,209648997501955401450162793282095864446,0.6599907918968693
17,37,27930021437944910412277398708256739506,0.9281767955801105
17,38,224914416685213244154879250927729296058,0.8584254143646409
17,39,296650455313465060855572628852505438149,0.8837476979742173
18,0,324271021359957136537370093078504839165,0.9120928157072735
18,1,73522248944120352555355488386894673574,0.9201249442213297
18,2,337397316215444977998231185474488806246,0.92904953145917
18,3,57886676310397604219900598132094161597,0.9007139669790272
18,4,130150470991693758457748897257641105687,0.9089692101740294
18,5,191231598100436231538951605157082871641,0.9375278893351182
18,6,56320091522570240723316361851535702278,0.9031682284694333
18,7,264541757313765877366405023159843904439,0.9406514948683623
18,8,172159494581578314908074533180359693039,0.9230254350736279
18,9,259864335839342219614753423658366837941,0.9346273984828202
18,10,52219399240292379702475222625885271503,0.8705934850513164
18,11,149853930203382008054298905464922470722,0.9419901829540384
18,12,88540121091241315870249340780605291753,0.9230254350736279
18,13,39324168474716073576704249644144142928,0.9116465863453815
18,14,87743614548062823625171426970549226023,0.926149040606872
18,15,79458469777691573279979261237205083599,0.9181169120928158
18,16,51798783564869145379519679674864486681,0.9350736278447122
18,17,293691820011592540346475736018415948533,0.9069611780455153
18,18,303630569539571892960309624899438043640,0.9433288710397144
18,19,56191314693613734469670065255939859541,0.9223560910307899
18,20,188089817274057972312726725321692378281,0.9212405176260597
18,21,313144186437304834222609005339364393247,0.9705488621151271
18,22,273229322663219051719001161326028686762,0.92904953145917
18,23,40580468259596868096172959298788630209,0.9123159303882196
18,24,282881485123621283650734482911134164676,0.927264614011602
18,25,226501485884825025143187300478027298218,0.9029451137884873
18,26,155417593273038465183368646931214782573,0.8625613565372602
18,27,54764199672491450909592196904286278339,0.9250334672021419
18,28,298058700597593248539942595130650074336,0.8529674252565819
18,29,16476819714042947793013889242524309949,0.8937974118697011
18,30,54778150289226081134110772478446656910,0.8174921909861669
18,31,29518179597350963447845030186051116062,0.9431057563587684
18,32,327869840979022824998562245809808864129,0.8801874163319946
18,33,321534468747978702727245101227372598617,0.8438197233377956
18,34,271339147920961834754056265147723050160,0.8815261044176707
18,35,232168316593440739473748326470523823417,0.8165997322623829
18,36,304899002934104198878881773137278655434,0.9149933065595717
18,37,230963157474614578982833070557233961427,0.8975903614457831
18,38,203123475034233868684597057089196398267,0.9248103525211959
18,39,98940972252974371103536342619155787872,0.9236947791164659
19,0,176823402375692732334288040706179361116,0.9170995670995671
19,1,287389471919451532246379802865493452421,0.9365800865800866
19,2,73608898354616558246546915086965148724,0.9502164502164502
19,3,146285933527077965674995899098032792152,0.9227272727272727
19,4,335114850403048874442622869806691299668,0.9506493506493506
19,5,34936348241790240294326809607593510096,0.9002164502164502
19,6,29154367379245303677664169036017463325,0.9227272727272727
19,7,296190584112231491866865284719255337848,0.9225108225108225
19,8,173631267682462702601122341396883320421,0.9564935064935065
19,9,153086743512797070104158139000816846996,0.9623376623376624
19,10,236578363941192345996497662209869199525,0.8941558441558441
19,11,180296125426475816542465035478612888106,0.94004329004329
19,12,320777793525206930301961636420726499787,0.8904761904761904
19,13,145897655789744513980462435439578604415,0.9612554112554113
19,14,242697935182809075494362266749566530321,0.946969696969697
19,15,17126899021611232011529351088401839732,0.9277056277056277
19,16,306889693502776377306513298769229751905,0.9525974025974026
19,17,214217092565753697147098264746395152474,0.9528138528138528
19,18,101869817140238767962836277133857140531,0.9318181818181818
19,19,308512105000383039449393056064351964594,0.9487012987012987
19,20,88191929035353270027556529390218479097,0.9448051948051948
19,21,121042956025750783925606993989672338983,0.9322510822510822
19,22,55197482497569193028636152423650596257,0.9614718614718615
19,23,254112802243660536483572396705875502048,0.96991341991342
19,24,202891367525355257067983877588007011996,0.9194805194805195
19,25,112545994606747704511970091228364129014,0.9073593073593074
19,26,140077760022803197629924884396802330528,0.9155844155844156
19,27,263567032586539620940215640060954541021,0.9406926406926407
19,28,85032421423018276557550421458545508449,0.9558441558441558
19,29,256502096692882503568535925132649432952,0.966017316017316
19,30,85940818120481618650208074788987069859,0.956060606060606
19,31,118836351921520414269316401501241362110,0.9378787878787879
19,32,237678843102536056939409903344124698408,0.9623376623376624
19,33,186480473742230368077829662894131638584,0.95
19,34,129527471632389339909536526624782747551,0.9352813852813853
19,35,309749468254262582115875081089001311128,0.9337662337662338
19,36,114228511916368156604859517152713970706,0.9517316017316018
19,37,50597869333426023818994066317960564024,0.938961038961039
19,38,180467803177874783572551757044070278104,0.956060606060606
19,39,326969587686598611344042449838258338735,0.961038961038961
20,0,314741463952745307629636721199657329167,0.9476670870113493
20,1,222007467729615293503730132578805282818,0.96427070197562
20,2,169116544919294481434185687663323133841,0.9506094997898277
20,3,138608885130300583003244239556861713520,0.9665825977301387
20,4,318158272519075725589743321560875670079,0.9546027742749055
20,5,38242949870164167669266813814280960430,0.9722572509457755
20,6,150563322336830064854364944151259123359,0.9655317360235393
20,7,60930925943729806121318294564549510987,0.9743589743589743
20,8,266399349417545286691727586225625251623,0.967843631778058
20,9,120865899637928375167554069715082046648,0.9564943253467844
20,10,149466366036206632402992187191240443242,0.98213535098781
20,11,321937496291557512339283477307622825384,0.9533417402269861
20,12,219261450896474226336665005613383051308,0.9646910466582598
20,13,312118740733115287070051376257333418681,0.9525010508617066
20,14,80917729736943108527340819356848825568,0.96427070197562
20,15,99196647605717147634622080964264812832,0.9577553593947037
20,16,275231661117442051161875921012924094884,0.9489281210592686
20,17,135428458841487376729657756139037903537,0.9634300126103404
20,18,175838684113863399065966571589813904505,0.971416561580496
20,19,135503535416099081790340086426059693795,0.9482976040353089
20,20,248092249400128149422067255102901715558,0.9657419083648592
20,21,142287578848685298861231393288373775929,0.960697772173182
20,22,55918225459892132256225220227345137015,0.9747793190416141
20,23,195977495442428900416002035397188958088,0.9119377889869693
20,24,184562679671127438081266366141235849925,0.9546027742749055
20,25,235947771691941569507927732575920137352,0.9703656998738966
20,26,23803403762464481717881530176436135676,0.9579655317360235
20,27,171730877179887030624358733526953591290,0.9482976040353089
20,28,69012930513318274290378164513860294342,0.9632198402690206
20,29,82544880505986982717150038912718249419,0.9361076082387558
20,30,27237189804143381792455872951647630314,0.9649012189995797
20,31,162612642352687582445301239717354100779,0.9615384615384616
20,32,256623900912868629403768777337759709592,0.9684741488020177
20,33,252937079029700486099819089675555771525,0.9705758722152165
20,34,39286093734225655562859877685100070373,0.9705758722152165
20,35,56759711565670048946413774008180609456,0.9815048339638504
20,36,104022539462381590702559897296182172234,0.967843631778058
20,37,126668021847689351503877971846830960456,0.9436738125262716
20,38,212659296410602250420449256527204273838,0.9516603614964271
20,39,58427358284961433688611902132002329004,0.9707860445565364
21,0,180512136725358337159585081722558948425,0.9599673202614379
21,1,21760238425248708938372166725758866532,0.9767156862745098
21,2,122758979983328433270933981508860733147,0.9869281045751634
21,3,168068991281798614621991256734680263010,0.9810049019607843
21,4,124422694546387188169567430219812115646,0.9791666666666666
21,5,264353588863034568586209992793631454501,0.9654820261437909
21,6,231797233688183306464719779614749884343,0.9793709150326797
21,7,293679343209779788448406945225315981056,0.9734477124183006
21,8,285531332454040626600027624044988239757,0.9712009803921569
21,9,86303772660557688170623834858662269431,0.9828431372549019
21,10,229303074766537555532611967349166444390,0.9859068627450981
21,11,236993278168598014811897624727233416290,0.9640522875816994
21,12,183217368527640595788490612258275361452,0.9734477124183006
21,13,322286720040993622095024004137855425159,0.9616013071895425
21,14,40980862322184039719548218804934463083,0.9650735294117647
21,15,170498260749677297901943222799842621238,0.9503676470588235
21,16,52376091779503797003543262110584278939,0.9767156862745098
21,17,163252852249289861178068173547021593942,0.9636437908496732
21,18,323143161044746182814538336343545629194,0.9724264705882353
21,19,17039580442526435248580537769232712526,0.9793709150326797
21,20,225477165467359083099139340419207901277,0.9577205882352942
21,21,37835926518933439655498222268821672510,0.9771241830065359
21,22,100011812356136618883016776317193461797,0.9848856209150327
21,23,189046424946081231948798434080778611222,0.9824346405228758
21,24,120729848837559303890540479870020776182,0.9740604575163399
21,25,2670227290620598042526690494041634759,0.9569035947712419
21,26,85432502661129107182372711595267623339,0.9603758169934641
21,27,250336476539167499058471230212640934138,0.9803921568627451
21,28,250344268572985773144608719326346640596,0.9750816993464052
21,29,218448833926382612697765951688970475290,0.9722222222222222
21,30,321082604756136087744786501697299885094,0.9732434640522876
21,31,82993928318197806217677234976738686563,0.9793709150326797
21,32,71470061747008288372030966756832873190,0.9793709150326797
21,33,129153069618507082888048342949307843425,0.9844771241830066
21,34,323900421334387933696458770523190963200,0.965890522875817
21,35,298529306679769883058930899270558691855,0.9748774509803921
21,36,112082007353190907086413931780600362519,0.9724264705882353
21,37,216588095161169504210904407848377526472,0.9754901960784313
21,38,78392187782095665271584347006653205363,0.9791666666666666
21,39,52244387419017193698680014235025037081,0.9742647058823529
22,0,245476840645653589814830360360438685630,0.9694080254270957
22,1,65746687371929084796318970137165431327,0.9847040127135479
22,2,283382035749083201330314995529636228638,0.9860945570123163
22,3,261733479581491928241156117176539398363,0.9856972586412396
22,4,70512122379508950580735821551487936633,0.956694477552642
22,5,144502781957190395574577242117994436153,0.9787445371473977
22,6,256180526604259777490980455972981253751,0.9854986094557012
22,7,86221252390767938828082019790537002682,0.9747715534366309
22,8,70270794055498203687586789980788989237,0.9817242749304728
22,9,32529243375588985261006030866899720407,0.988279698053238
22,10,7759688863585162035324497125060432303,0.9864918553833929
22,11,250720002247300867537912437760886325446,0.9809296781883194
22,12,133861760857486189157044291337396291152,0.9837107667858562
22,13,45592989347771243751545547365427894732,0.9753675009932459
22,14,270667166610522813440590141412127588715,0.9793404847040127
22,15,189595996437446962667162490874414532068,0.9735796583234009
22,16,282171025159103692466484213024641859539,0.988279698053238
22,17,305233088151229302891929616495548274272,0.9811283273738578
22,18,172125078207900617347248226342163452751,0.9803337306317044
22,19,233806912531931818958963694056434809912,0.9829161700437028
22,20,230317194860397720263903850500002832858,0.9664282876440207
22,21,67049170503877591331729954445958545818,0.9817242749304728
22,22,188704619076873730275160960381626668317,0.9785458879618594
22,23,148654637288019890254769788523901516305,0.9767580452920143
22,24,55409982734326119343597253238722187500,0.9862932061978545
22,25,33463822162472007041105558501923670261,0.9827175208581644
22,26,316653666984953098315858261634045476972,0.9688120778704807
22,27,233485463787473536087051670664435781423,0.9761620977353993
22,28,19046533692565811579440131274165555424,0.9572904251092571
22,29,198069536728616351648728279503299503348,0.9821215733015495
22,30,220601643751432001428612685104953088461,0.975963448549861
22,31,64722176793660498823460283842564257308,0.9849026618990863
22,32,154789934332612666300485707521686569199,0.977751291219706
22,33,218727184151306768602745630071072787785,0.988875645609853
22,34,201270874579942834656004124015698256134,0.9854986094557012
22,35,339506164459383161932763104997364722637,0.9847040127135479
22,36,72152438519999071486306529132286262114,0.9791418355184743
22,37,221825291327172280974712232920480198818,0.9864918553833929
22,38,193521196021200258816663905700173063486,0.9799364322606278
22,39,101436764960321527957519045460728724740,0.9829161700437028
23,0,108572952954550817779519736996256017692,0.9882057231245166
23,1,91126171408419399409720641606936457287,0.9849187935034803
23,2,144047832070597829344764204268105476048,0.9916860015467904
23,3,120285487938540347734521556665579724850,0.9783449342614076
23,4,44546670980269970867899559886486412065,0.9839520494972931
23,5,7267190757972624605666240742922309052,0.9878190255220418
23,6,89758718909689997415650494602901300975,0.9853054911059551
23,7,35749393087280434910652534628926580002,0.9862722351121423
23,8,117479015514560636069352533748675605394,0.9907192575406032
23,9,225822945111620577060640043926235311177,0.970030935808198
23,10,239105637351002864582179997641072395258,0.9887857695282289
23,11,338786172361021796808189333620414380052,0.9858855375096675
23,12,26592329994500925950496689852749928289,0.9822119102861562
23,13,123825986550536436482553767152513908450,0.9878190255220418
23,14,282238447268081380227445388727630265816,0.981631863882444
23,15,256685523223098423732667314183921761194,0.9930394431554525
23,16,213705825415226023462444119697807263216,0.9876256767208044
23,17,131609461426392248486788012551570106000,0.9893658159319412
23,18,18966861253520209469963562095721925741,0.9897525135344161
23,19,193188973747298032421420852978224751827,0.979891724671307
23,20,248163839136301279258310291060227713587,0.991492652745553
23,21,35348011034588555078718904696065895412,0.9872389791183295
23,22,315066352490588484307113858742885453531,0.9824052590873936
23,23,104297106674030590981251126565222912376,0.9858855375096675
23,24,229755065247989099130818400002264462705,0.9895591647331786
23,25,303826848935674460859640228121786651732,0.9860788863109049
23,26,121628944599589541250440462711212751534,0.9626836813611755
23,27,120134578273493230654181332818531947685,0.9899458623356535
23,28,54385039614595931705070075408260514470,0.9833720030935809
23,29,268483582981456291312092624558714137399,0.9874323279195669
23,30,267276513481086389043518432103598054997,0.9920726991492653
23,31,137058741263755108566128655521061313791,0.9872389791183295
23,32,314201536506128092411838122218075862560,0.9795050270688321
23,33,222027152063581252268316230592014052133,0.9837587006960556
23,34,161633734149180469774220693264612027659,0.9806651198762568
23,35,284137095012179129742554807089519967035,0.9920726991492653
23,36,132750835142843557242011060962799143688,0.987045630317092
23,37,61794660523395767728135470649261701203,0.9841453982985305
23,38,129441157676114473216628871921943668615,0.9885924207269915
23,39,53256285001095718206840496828601159598,0.9825986078886311
24,0,293957575327161659748948828698824150599,0.9956685499058381
24,1,276874175591274779040556078919246232541,0.9832391713747646
24,2,97721101900563890732740778893142971599,0.9896421845574388
24,3,139891086693209238406663655903210032509,0.9907721280602636
24,4,274296173225131579350616115988501413084,0.9900188323917137
24,5,27943976783092271843651426612726888510,0.992467043314501
24,6,171823513742598094991377834147942954455,0.9839924670433146
24,7,330117609773283728869811996883176213549,0.9903954802259887
24,8,3375844014462259676258579148827662534,0.9941619585687382
24,9,172654032523501657347683423394041851182,0.9919020715630885
24,10,89318493826017819455277765126627213620,0.9858757062146892
24,11,94640977005882690243127164247565645131,0.9890772128060263
24,12,170273645220043151497193483620916201069,0.9870056497175141
24,13,273899666612097548028298168816278324694,0.992467043314501
24,14,89050877393194542796422235937500979798,0.9932203389830508
24,15,218980447775254141584922331173970146273,0.9870056497175141
24,16,48761073007764223237319038754897209571,0.9909604519774011
24,17,241000624679313466639577958793228703688,0.9956685499058381
24,18,8744236532550043386174035939665646343,0.988135593220339
24,19,328865811281703265888935975487893875318,0.9853107344632769
24,20,235751117899127760291270957878153258301,0.9903954802259887
24,21,70288546202608137403414722074077337061,0.9913370998116761
24,22,210571293008267420083825033778210758736,0.988135593220339
24,23,165677521592905792510361489784645682917,0.9935969868173258
24,24,162435082926430171153632565920325022674,0.9907721280602636
24,25,96304178618048965124989305176119956275,0.9871939736346516
24,26,94151457115287657652259947469809574229,0.9898305084745763
24,27,328005573259804415344726904627520120169,0.9909604519774011
24,28,151105187653911324456560617749354321713,0.9853107344632769
24,29,78334997499541013571675446081755684687,0.9887005649717514
24,30,317599824811898049470124096830940357613,0.9967984934086629
24,31,493552268560354593752870704939478758,0.9888888888888889
24,32,155448942554895550454561811317007296970,0.992090395480226
24,33,15994632155947107496057300342947210466,0.9813559322033898
24,34,278302284988293441572209349335617973359,0.9879472693032015
24,35,134874485437200807083024966061137940456,0.9907721280602636
24,36,75151960720380847152142547850542064999,0.9900188323917137
24,37,272039574357144659042504587776260178844,0.9935969868173258
24,38,204872273031568116219375573263660323035,0.9894538606403013
24,39,116349701450928881265522291937652371886,0.9873822975517891
25,0,115130917906660832747233131608708615366,0.9900881057268722
25,1,269538570100685443915221097171857241320,0.9919236417033774
25,2,6874767012112239201852914322398632803,0.9922907488986784
25,3,79331364384006144202733487273120708338,0.9955947136563876
25,4,243401269447345327760646075291632213388,0.9961453744493393
25,5,221871128398134985149053274384033813037,0.9910058737151248
25,6,325703293686731773219720789032410431795,0.9853157121879589
25,7,105931757912362476246518182309967552088,0.9941262848751835
25,8,332981957952886096321014649729626978980,0.9930249632892805
25,9,165547432618455573071546477920330751889,0.9946769456681351
25,10,205871185265743799014730535438227799956,0.9888032305433186
25,11,9820119036119920703217300982773223151,0.9910058737151248
25,12,187080696511450625850820462520701449268,0.9930249632892805
25,13,247409787527043462131395575034726204042,0.9939427312775331
25,14,327099106537099438495266026948357789531,0.9957782672540382
25,15,312009282668999732485000107001944513460,0.9930249632892805
25,16,163889269607969650794886133712286925451,0.993575624082232
25,17,48214530563129675626153347820114464179,0.994309838472834
25,18,167514984259603269598292116055451285765,0.9921071953010279
25,19,179510070113850013369147545170229827692,0.9913729809104258
25,20,72901310914537322956280700458504467611,0.9928414096916299
25,21,153262257697280447003017425801281160458,0.9937591776798825
25,22,329140060422646896695268979992914444461,0.9933920704845814
25,23,41303364370430315892323073039340368629,0.9919236417033774
25,24,166414740833469712413088550457758476757,0.992474302496329
25,25,314745093739824517679212129470259498105,0.994309838472834
25,26,206033017791351466382233121304941797483,0.9954111600587372
25,27,103511045933500531317957074111669653000,0.9957782672540382
25,28,45966922216419284992250125150945417590,0.9930249632892805
25,29,178049068600507476664946359413145071797,0.987151248164464
25,30,92386326816669495859069716264187068524,0.993575624082232
25,31,310341635521836628649404600965880836142,0.993575624082232
25,32,308246328941542353130740889599473067961,0.9895374449339207
25,33,264388796559373235467446970993844338714,0.9948604992657856
25,34,55670934351993528886993632481349829639,0.9915565345080763
25,35,96613805479579715890086192729868343976,0.9939427312775331
25,36,82786637837378097437296728903498913900,0.9937591776798825
25,37,8711413358897372321499444963094821337,0.9966960352422908
25,38,56367949484345831056896474732039200912,0.9906387665198237
25,39,317767396207159775855749081322846524031,0.9906387665198237
26,0,241267085521221794510233265628123931075,0.9946294307196563
26,1,22778992176917413571483691788120045698,0.9962406015037594
26,2,307534347630949248702296526066566129794,0.991765127103473
